Energy	All	Alpha	Beta	Gama	Other
8679	3	3	0	0	0
8680	1	1	0	0	0
8681	1	1	0	0	0
8682	1	1	0	0	0
8683	1	1	0	0	0
8684	2	2	0	0	0
8685	0	0	0	0	0
8686	0	0	0	0	0
8687	0	0	0	0	0
8688	0	0	0	0	0
8689	3	3	0	0	0
8690	1	1	0	0	0
8691	2	2	0	0	0
8692	1	1	0	0	0
8693	2	2	0	0	0
8694	2	2	0	0	0
8695	1	1	0	0	0
8696	5	5	0	0	0
8697	1	1	0	0	0
8698	2	2	0	0	0
8699	0	0	0	0	0
8700	4	4	0	0	0
8701	1	1	0	0	0
8702	3	3	0	0	0
8703	1	1	0	0	0
8704	7	7	0	0	0
8705	1	1	0	0	0
8706	1	1	0	0	0
8707	4	4	0	0	0
8708	2	2	0	0	0
8709	0	0	0	0	0
8710	2	2	0	0	0
8711	3	3	0	0	0
8712	3	3	0	0	0
8713	2	2	0	0	0
8714	1	1	0	0	0
8715	0	0	0	0	0
8716	2	2	0	0	0
8717	1	1	0	0	0
8718	2	2	0	0	0
8719	1	1	0	0	0
8720	2	2	0	0	0
8721	0	0	0	0	0
8722	1	1	0	0	0
8723	4	4	0	0	0
8724	1	1	0	0	0
8725	2	2	0	0	0
8726	3	3	0	0	0
8727	4	4	0	0	0
8728	4	4	0	0	0
8729	1	1	0	0	0
8730	0	0	0	0	0
8731	1	1	0	0	0
8732	1	1	0	0	0
8733	3	3	0	0	0
8734	3	3	0	0	0
8735	1	1	0	0	0
8736	1	1	0	0	0
8737	3	3	0	0	0
8738	0	0	0	0	0
8739	4	4	0	0	0
8740	1	1	0	0	0
8741	2	2	0	0	0
8742	3	3	0	0	0
8743	3	3	0	0	0
8744	2	2	0	0	0
8745	2	2	0	0	0
8746	0	0	0	0	0
8747	3	3	0	0	0
8748	2	2	0	0	0
8749	0	0	0	0	0
8750	0	0	0	0	0
8751	1	1	0	0	0
8752	3	3	0	0	0
8753	2	2	0	0	0
8754	1	1	0	0	0
8755	2	2	0	0	0
8756	2	2	0	0	0
8757	3	3	0	0	0
8758	4	4	0	0	0
8759	3	3	0	0	0
8760	1	1	0	0	0
8761	2	2	0	0	0
8762	0	0	0	0	0
8763	4	4	0	0	0
8764	2	2	0	0	0
8765	3	3	0	0	0
8766	1	1	0	0	0
8767	1	1	0	0	0
8768	1	1	0	0	0
8769	1	1	0	0	0
8770	3	3	0	0	0
8771	2	2	0	0	0
8772	1	1	0	0	0
8773	5	5	0	0	0
8774	1	1	0	0	0
8775	2	2	0	0	0
8776	3	3	0	0	0
8777	1	1	0	0	0
8778	6	6	0	0	0
8779	2	2	0	0	0
8780	3	3	0	0	0
8781	0	0	0	0	0
8782	4	4	0	0	0
8783	2	2	0	0	0
8784	0	0	0	0	0
8785	0	0	0	0	0
8786	1	1	0	0	0
8787	0	0	0	0	0
8788	1	1	0	0	0
8789	4	4	0	0	0
8790	2	2	0	0	0
8791	1	1	0	0	0
8792	3	3	0	0	0
8793	2	2	0	0	0
8794	4	4	0	0	0
8795	1	1	0	0	0
8796	0	0	0	0	0
8797	1	1	0	0	0
8798	1	1	0	0	0
8799	1	1	0	0	0
8800	3	3	0	0	0
8801	0	0	0	0	0
8802	3	3	0	0	0
8803	3	3	0	0	0
8804	2	2	0	0	0
8805	0	0	0	0	0
8806	3	3	0	0	0
8807	2	2	0	0	0
8808	0	0	0	0	0
8809	5	5	0	0	0
8810	2	2	0	0	0
8811	1	1	0	0	0
8812	2	2	0	0	0
8813	2	2	0	0	0
8814	2	2	0	0	0
8815	0	0	0	0	0
8816	5	5	0	0	0
8817	2	2	0	0	0
8818	1	1	0	0	0
8819	1	1	0	0	0
8820	6	6	0	0	0
8821	2	2	0	0	0
8822	2	2	0	0	0
8823	2	2	0	0	0
8824	1	1	0	0	0
8825	1	1	0	0	0
8826	3	3	0	0	0
8827	3	3	0	0	0
8828	3	3	0	0	0
8829	2	2	0	0	0
8830	2	2	0	0	0
8831	1	1	0	0	0
8832	3	3	0	0	0
8833	0	0	0	0	0
8834	6	6	0	0	0
8835	1	1	0	0	0
8836	1	1	0	0	0
8837	1	1	0	0	0
8838	3	3	0	0	0
8839	2	2	0	0	0
8840	1	1	0	0	0
8841	0	0	0	0	0
8842	2	2	0	0	0
8843	6	6	0	0	0
8844	2	2	0	0	0
8845	3	3	0	0	0
8846	1	1	0	0	0
8847	2	2	0	0	0
8848	4	4	0	0	0
8849	3	3	0	0	0
8850	2	2	0	0	0
8851	3	3	0	0	0
8852	4	4	0	0	0
8853	4	4	0	0	0
8854	4	4	0	0	0
8855	1	1	0	0	0
8856	3	3	0	0	0
8857	2	2	0	0	0
8858	5	5	0	0	0
8859	2	2	0	0	0
8860	2	2	0	0	0
8861	3	3	0	0	0
8862	2	2	0	0	0
8863	2	2	0	0	0
8864	2	2	0	0	0
8865	2	2	0	0	0
8866	1	1	0	0	0
8867	1	1	0	0	0
8868	1	1	0	0	0
8869	2	2	0	0	0
8870	1	1	0	0	0
8871	2	2	0	0	0
8872	3	3	0	0	0
8873	2	2	0	0	0
8874	0	0	0	0	0
8875	4	4	0	0	0
8876	1	1	0	0	0
8877	2	2	0	0	0
8878	2	2	0	0	0
8879	2	2	0	0	0
8880	1	1	0	0	0
8881	3	3	0	0	0
8882	2	2	0	0	0
8883	1	1	0	0	0
8884	5	5	0	0	0
8885	2	2	0	0	0
8886	0	0	0	0	0
8887	2	2	0	0	0
8888	2	2	0	0	0
8889	5	5	0	0	0
8890	4	4	0	0	0
8891	1	1	0	0	0
8892	2	2	0	0	0
8893	0	0	0	0	0
8894	1	1	0	0	0
8895	1	1	0	0	0
8896	0	0	0	0	0
8897	3	3	0	0	0
8898	0	0	0	0	0
8899	4	4	0	0	0
8900	1	1	0	0	0
8901	0	0	0	0	0
8902	1	1	0	0	0
8903	1	1	0	0	0
8904	3	3	0	0	0
8905	3	3	0	0	0
8906	0	0	0	0	0
8907	4	4	0	0	0
8908	1	1	0	0	0
8909	2	2	0	0	0
8910	0	0	0	0	0
8911	1	1	0	0	0
8912	3	3	0	0	0
8913	3	3	0	0	0
8914	0	0	0	0	0
8915	0	0	0	0	0
8916	2	2	0	0	0
8917	1	1	0	0	0
8918	1	1	0	0	0
8919	2	2	0	0	0
8920	3	3	0	0	0
8921	3	3	0	0	0
8922	2	2	0	0	0
8923	2	2	0	0	0
8924	1	1	0	0	0
8925	3	3	0	0	0
8926	3	3	0	0	0
8927	1	1	0	0	0
8928	2	2	0	0	0
8929	1	1	0	0	0
8930	2	2	0	0	0
8931	2	2	0	0	0
8932	0	0	0	0	0
8933	5	5	0	0	0
8934	3	3	0	0	0
8935	3	3	0	0	0
8936	2	2	0	0	0
8937	2	2	0	0	0
8938	5	5	0	0	0
8939	0	0	0	0	0
8940	2	2	0	0	0
8941	1	1	0	0	0
8942	3	3	0	0	0
8943	2	2	0	0	0
8944	2	2	0	0	0
8945	4	4	0	0	0
8946	2	2	0	0	0
8947	1	1	0	0	0
8948	3	3	0	0	0
8949	0	0	0	0	0
8950	1	1	0	0	0
8951	1	1	0	0	0
8952	2	2	0	0	0
8953	1	1	0	0	0
8954	3	3	0	0	0
8955	4	4	0	0	0
8956	2	2	0	0	0
8957	0	0	0	0	0
8958	1	1	0	0	0
8959	1	1	0	0	0
8960	3	3	0	0	0
8961	2	2	0	0	0
8962	1	1	0	0	0
8963	2	2	0	0	0
8964	2	2	0	0	0
8965	2	2	0	0	0
8966	2	2	0	0	0
8967	2	2	0	0	0
8968	2	2	0	0	0
8969	4	4	0	0	0
8970	3	3	0	0	0
8971	1	1	0	0	0
8972	0	0	0	0	0
8973	2	2	0	0	0
8974	2	2	0	0	0
8975	3	3	0	0	0
8976	0	0	0	0	0
8977	2	2	0	0	0
8978	2	2	0	0	0
8979	0	0	0	0	0
8980	3	3	0	0	0
8981	3	3	0	0	0
8982	3	3	0	0	0
8983	1	1	0	0	0
8984	0	0	0	0	0
8985	2	2	0	0	0
8986	2	2	0	0	0
8987	4	4	0	0	0
8988	2	2	0	0	0
8989	2	2	0	0	0
8990	0	0	0	0	0
8991	4	4	0	0	0
8992	0	0	0	0	0
8993	2	2	0	0	0
8994	0	0	0	0	0
8995	2	2	0	0	0
8996	0	0	0	0	0
8997	1	1	0	0	0
8998	2	2	0	0	0
8999	3	3	0	0	0
9000	3	3	0	0	0
9001	3	3	0	0	0
9002	1	1	0	0	0
9003	3	3	0	0	0
9004	2	2	0	0	0
9005	5	5	0	0	0
9006	2	2	0	0	0
9007	2	2	0	0	0
9008	0	0	0	0	0
9009	1	1	0	0	0
9010	0	0	0	0	0
9011	0	0	0	0	0
9012	1	1	0	0	0
9013	1	1	0	0	0
9014	2	2	0	0	0
9015	1	1	0	0	0
9016	2	2	0	0	0
9017	0	0	0	0	0
9018	2	2	0	0	0
9019	3	3	0	0	0
9020	3	3	0	0	0
9021	4	4	0	0	0
9022	0	0	0	0	0
9023	2	2	0	0	0
9024	3	3	0	0	0
9025	2	2	0	0	0
9026	2	2	0	0	0
9027	5	5	0	0	0
9028	0	0	0	0	0
9029	1	1	0	0	0
9030	2	2	0	0	0
9031	2	2	0	0	0
9032	0	0	0	0	0
9033	1	1	0	0	0
9034	1	1	0	0	0
9035	2	2	0	0	0
9036	2	2	0	0	0
9037	4	4	0	0	0
9038	3	3	0	0	0
9039	3	3	0	0	0
9040	5	5	0	0	0
9041	4	4	0	0	0
9042	1	1	0	0	0
9043	1	1	0	0	0
9044	1	1	0	0	0
9045	0	0	0	0	0
9046	1	1	0	0	0
9047	2	2	0	0	0
9048	2	2	0	0	0
9049	1	1	0	0	0
9050	3	3	0	0	0
9051	1	1	0	0	0
9052	1	1	0	0	0
9053	0	0	0	0	0
9054	0	0	0	0	0
9055	0	0	0	0	0
9056	1	1	0	0	0
9057	2	2	0	0	0
9058	1	1	0	0	0
9059	0	0	0	0	0
9060	2	2	0	0	0
9061	1	1	0	0	0
9062	3	3	0	0	0
9063	1	1	0	0	0
9064	0	0	0	0	0
9065	0	0	0	0	0
9066	1	1	0	0	0
9067	3	3	0	0	0
9068	2	2	0	0	0
9069	2	2	0	0	0
9070	4	4	0	0	0
9071	2	2	0	0	0
9072	2	2	0	0	0
9073	1	1	0	0	0
9074	0	0	0	0	0
9075	0	0	0	0	0
9076	1	1	0	0	0
9077	1	1	0	0	0
9078	1	1	0	0	0
9079	1	1	0	0	0
9080	1	1	0	0	0
9081	1	1	0	0	0
9082	0	0	0	0	0
9083	2	2	0	0	0
9084	0	0	0	0	0
9085	1	1	0	0	0
9086	2	2	0	0	0
9087	2	2	0	0	0
9088	2	2	0	0	0
9089	1	1	0	0	0
9090	0	0	0	0	0
9091	1	1	0	0	0
9092	1	1	0	0	0
9093	1	1	0	0	0
9094	0	0	0	0	0
9095	2	2	0	0	0
9096	2	2	0	0	0
9097	0	0	0	0	0
9098	0	0	0	0	0
9099	0	0	0	0	0
9100	1	1	0	0	0
9101	1	1	0	0	0
9102	2	2	0	0	0
9103	1	1	0	0	0
9104	3	3	0	0	0
9105	0	0	0	0	0
9106	3	3	0	0	0
9107	5	5	0	0	0
9108	0	0	0	0	0
9109	2	2	0	0	0
9110	2	2	0	0	0
9111	2	2	0	0	0
9112	1	1	0	0	0
9113	1	1	0	0	0
9114	3	3	0	0	0
9115	3	3	0	0	0
9116	0	0	0	0	0
9117	2	2	0	0	0
9118	1	1	0	0	0
9119	0	0	0	0	0
9120	0	0	0	0	0
9121	1	1	0	0	0
9122	2	2	0	0	0
9123	0	0	0	0	0
9124	1	1	0	0	0
9125	2	2	0	0	0
9126	2	2	0	0	0
9127	0	0	0	0	0
9128	0	0	0	0	0
9129	1	1	0	0	0
9130	1	1	0	0	0
9131	1	1	0	0	0
9132	1	1	0	0	0
9133	1	1	0	0	0
9134	1	1	0	0	0
9135	2	2	0	0	0
9136	3	3	0	0	0
9137	2	2	0	0	0
9138	1	1	0	0	0
9139	1	1	0	0	0
9140	3	3	0	0	0
9141	1	1	0	0	0
9142	1	1	0	0	0
9143	1	1	0	0	0
9144	5	5	0	0	0
9145	0	0	0	0	0
9146	1	1	0	0	0
9147	0	0	0	0	0
9148	1	1	0	0	0
9149	1	1	0	0	0
9150	2	2	0	0	0
9151	4	4	0	0	0
9152	1	1	0	0	0
9153	0	0	0	0	0
9154	0	0	0	0	0
9155	3	3	0	0	0
9156	2	2	0	0	0
9157	0	0	0	0	0
9158	1	1	0	0	0
9159	0	0	0	0	0
9160	0	0	0	0	0
9161	3	3	0	0	0
9162	1	1	0	0	0
9163	0	0	0	0	0
9164	2	2	0	0	0
9165	1	1	0	0	0
9166	1	1	0	0	0
9167	2	2	0	0	0
9168	2	2	0	0	0
9169	2	2	0	0	0
9170	2	2	0	0	0
9171	0	0	0	0	0
9172	1	1	0	0	0
9173	2	2	0	0	0
9174	1	1	0	0	0
9175	0	0	0	0	0
9176	0	0	0	0	0
9177	1	1	0	0	0
9178	2	2	0	0	0
9179	0	0	0	0	0
9180	0	0	0	0	0
9181	0	0	0	0	0
9182	0	0	0	0	0
9183	4	4	0	0	0
9184	1	1	0	0	0
9185	1	1	0	0	0
9186	0	0	0	0	0
9187	0	0	0	0	0
9188	0	0	0	0	0
9189	4	4	0	0	0
9190	0	0	0	0	0
9191	0	0	0	0	0
9192	1	1	0	0	0
9193	2	2	0	0	0
9194	2	2	0	0	0
9195	1	1	0	0	0
9196	0	0	0	0	0
9197	2	2	0	0	0
9198	1	1	0	0	0
9199	2	2	0	0	0
9200	1	1	0	0	0
9201	1	1	0	0	0
9202	3	3	0	0	0
9203	3	3	0	0	0
9204	0	0	0	0	0
9205	1	1	0	0	0
9206	1	1	0	0	0
9207	0	0	0	0	0
9208	4	4	0	0	0
9209	0	0	0	0	0
9210	2	2	0	0	0
9211	0	0	0	0	0
9212	1	1	0	0	0
9213	3	3	0	0	0
9214	0	0	0	0	0
9215	1	1	0	0	0
9216	2	2	0	0	0
9217	2	2	0	0	0
9218	0	0	0	0	0
9219	1	1	0	0	0
9220	2	2	0	0	0
9221	3	3	0	0	0
9222	2	2	0	0	0
9223	0	0	0	0	0
9224	2	2	0	0	0
9225	0	0	0	0	0
9226	2	2	0	0	0
9227	2	2	0	0	0
9228	2	2	0	0	0
9229	1	1	0	0	0
9230	2	2	0	0	0
9231	0	0	0	0	0
9232	0	0	0	0	0
9233	2	2	0	0	0
9234	1	1	0	0	0
9235	0	0	0	0	0
9236	1	1	0	0	0
9237	3	3	0	0	0
9238	2	2	0	0	0
9239	0	0	0	0	0
9240	2	2	0	0	0
9241	1	1	0	0	0
9242	0	0	0	0	0
9243	1	1	0	0	0
9244	0	0	0	0	0
9245	3	3	0	0	0
9246	0	0	0	0	0
9247	1	1	0	0	0
9248	1	1	0	0	0
9249	0	0	0	0	0
9250	1	1	0	0	0
9251	3	3	0	0	0
9252	2	2	0	0	0
9253	0	0	0	0	0
9254	0	0	0	0	0
9255	1	1	0	0	0
9256	0	0	0	0	0
9257	0	0	0	0	0
9258	0	0	0	0	0
9259	3	3	0	0	0
9260	1	1	0	0	0
9261	0	0	0	0	0
9262	0	0	0	0	0
9263	0	0	0	0	0
9264	2	2	0	0	0
9265	0	0	0	0	0
9266	2	2	0	0	0
9267	1	1	0	0	0
9268	1	1	0	0	0
9269	2	2	0	0	0
9270	1	1	0	0	0
9271	0	0	0	0	0
9272	0	0	0	0	0
9273	1	1	0	0	0
9274	2	2	0	0	0
9275	1	1	0	0	0
9276	1	1	0	0	0
9277	5	5	0	0	0
9278	1	1	0	0	0
9279	2	2	0	0	0
9280	0	0	0	0	0
9281	0	0	0	0	0
9282	1	1	0	0	0
9283	0	0	0	0	0
9284	1	1	0	0	0
9285	1	1	0	0	0
9286	2	2	0	0	0
9287	1	1	0	0	0
9288	0	0	0	0	0
9289	0	0	0	0	0
9290	1	1	0	0	0
9291	0	0	0	0	0
9292	0	0	0	0	0
9293	1	1	0	0	0
9294	0	0	0	0	0
9295	2	2	0	0	0
9296	1	1	0	0	0
9297	2	2	0	0	0
9298	1	1	0	0	0
9299	1	1	0	0	0
9300	0	0	0	0	0
9301	2	2	0	0	0
9302	0	0	0	0	0
9303	0	0	0	0	0
9304	2	2	0	0	0
9305	0	0	0	0	0
9306	0	0	0	0	0
9307	0	0	0	0	0
9308	0	0	0	0	0
9309	0	0	0	0	0
9310	2	2	0	0	0
9311	0	0	0	0	0
9312	2	2	0	0	0
9313	0	0	0	0	0
9314	0	0	0	0	0
9315	2	2	0	0	0
9316	2	2	0	0	0
9317	1	1	0	0	0
9318	4	4	0	0	0
9319	0	0	0	0	0
9320	1	1	0	0	0
9321	0	0	0	0	0
9322	3	3	0	0	0
9323	2	2	0	0	0
9324	0	0	0	0	0
9325	1	1	0	0	0
9326	0	0	0	0	0
9327	2	2	0	0	0
9328	0	0	0	0	0
9329	0	0	0	0	0
9330	1	1	0	0	0
9331	3	3	0	0	0
9332	1	1	0	0	0
9333	2	2	0	0	0
9334	0	0	0	0	0
9335	0	0	0	0	0
9336	2	2	0	0	0
9337	0	0	0	0	0
9338	3	3	0	0	0
9339	0	0	0	0	0
9340	1	1	0	0	0
9341	1	1	0	0	0
9342	1	1	0	0	0
9343	1	1	0	0	0
9344	0	0	0	0	0
9345	0	0	0	0	0
9346	1	1	0	0	0
9347	2	2	0	0	0
9348	2	2	0	0	0
9349	0	0	0	0	0
9350	0	0	0	0	0
9351	1	1	0	0	0
9352	2	2	0	0	0
9353	1	1	0	0	0
9354	1	1	0	0	0
9355	0	0	0	0	0
9356	0	0	0	0	0
9357	1	1	0	0	0
9358	1	1	0	0	0
9359	0	0	0	0	0
9360	4	4	0	0	0
9361	2	2	0	0	0
9362	0	0	0	0	0
9363	0	0	0	0	0
9364	0	0	0	0	0
9365	1	1	0	0	0
9366	1	1	0	0	0
9367	0	0	0	0	0
9368	3	3	0	0	0
9369	1	1	0	0	0
9370	0	0	0	0	0
9371	0	0	0	0	0
9372	2	2	0	0	0
9373	1	1	0	0	0
9374	3	3	0	0	0
9375	0	0	0	0	0
9376	1	1	0	0	0
9377	0	0	0	0	0
9378	1	1	0	0	0
9379	2	2	0	0	0
9380	2	2	0	0	0
9381	2	2	0	0	0
9382	1	1	0	0	0
9383	1	1	0	0	0
9384	1	1	0	0	0
9385	2	2	0	0	0
9386	0	0	0	0	0
9387	1	1	0	0	0
9388	1	1	0	0	0
9389	0	0	0	0	0
9390	1	1	0	0	0
9391	1	1	0	0	0
9392	2	2	0	0	0
9393	1	1	0	0	0
9394	0	0	0	0	0
9395	0	0	0	0	0
9396	0	0	0	0	0
9397	0	0	0	0	0
9398	1	1	0	0	0
9399	1	1	0	0	0
9400	0	0	0	0	0
9401	0	0	0	0	0
9402	0	0	0	0	0
9403	1	1	0	0	0
9404	1	1	0	0	0
9405	0	0	0	0	0
9406	0	0	0	0	0
9407	0	0	0	0	0
9408	0	0	0	0	0
9409	0	0	0	0	0
9410	2	2	0	0	0
9411	0	0	0	0	0
9412	1	1	0	0	0
9413	0	0	0	0	0
9414	0	0	0	0	0
9415	1	1	0	0	0
9416	0	0	0	0	0
9417	1	1	0	0	0
9418	0	0	0	0	0
9419	2	2	0	0	0
9420	0	0	0	0	0
9421	1	1	0	0	0
9422	0	0	0	0	0
9423	2	2	0	0	0
9424	1	1	0	0	0
9425	1	1	0	0	0
9426	0	0	0	0	0
9427	1	1	0	0	0
9428	1	1	0	0	0
9429	0	0	0	0	0
9430	0	0	0	0	0
9431	1	1	0	0	0
9432	1	1	0	0	0
9433	1	1	0	0	0
9434	0	0	0	0	0
9435	0	0	0	0	0
9436	2	2	0	0	0
9437	2	2	0	0	0
9438	0	0	0	0	0
9439	1	1	0	0	0
9440	0	0	0	0	0
9441	0	0	0	0	0
9442	1	1	0	0	0
9443	1	1	0	0	0
9444	0	0	0	0	0
9445	0	0	0	0	0
9446	0	0	0	0	0
9447	1	1	0	0	0
9448	0	0	0	0	0
9449	0	0	0	0	0
9450	0	0	0	0	0
9451	0	0	0	0	0
9452	1	1	0	0	0
9453	0	0	0	0	0
9454	0	0	0	0	0
9455	1	1	0	0	0
9456	1	1	0	0	0
9457	0	0	0	0	0
9458	1	1	0	0	0
9459	1	1	0	0	0
9460	0	0	0	0	0
9461	0	0	0	0	0
9462	3	3	0	0	0
9463	0	0	0	0	0
9464	0	0	0	0	0
9465	1	1	0	0	0
9466	0	0	0	0	0
9467	0	0	0	0	0
9468	1	1	0	0	0
9469	1	1	0	0	0
9470	0	0	0	0	0
9471	2	2	0	0	0
9472	0	0	0	0	0
9473	0	0	0	0	0
9474	1	1	0	0	0
9475	1	1	0	0	0
9476	1	1	0	0	0
9477	0	0	0	0	0
9478	5	5	0	0	0
9479	0	0	0	0	0
9480	0	0	0	0	0
9481	2	2	0	0	0
9482	1	1	0	0	0
9483	1	1	0	0	0
9484	0	0	0	0	0
9485	0	0	0	0	0
9486	0	0	0	0	0
9487	3	3	0	0	0
9488	0	0	0	0	0
9489	0	0	0	0	0
9490	1	1	0	0	0
9491	0	0	0	0	0
9492	0	0	0	0	0
9493	1	1	0	0	0
9494	0	0	0	0	0
9495	0	0	0	0	0
9496	0	0	0	0	0
9497	0	0	0	0	0
9498	0	0	0	0	0
9499	1	1	0	0	0
9500	2	2	0	0	0
9501	0	0	0	0	0
9502	0	0	0	0	0
9503	1	1	0	0	0
9504	1	1	0	0	0
9505	1	1	0	0	0
9506	0	0	0	0	0
9507	0	0	0	0	0
9508	1	1	0	0	0
9509	0	0	0	0	0
9510	1	1	0	0	0
9511	0	0	0	0	0
9512	0	0	0	0	0
9513	1	1	0	0	0
9514	0	0	0	0	0
9515	1	1	0	0	0
9516	0	0	0	0	0
9517	1	1	0	0	0
9518	2	2	0	0	0
9519	1	1	0	0	0
9520	0	0	0	0	0
9521	1	1	0	0	0
9522	0	0	0	0	0
9523	1	1	0	0	0
9524	0	0	0	0	0
9525	1	1	0	0	0
9526	0	0	0	0	0
9527	1	1	0	0	0
9528	0	0	0	0	0
9529	0	0	0	0	0
9530	0	0	0	0	0
9531	1	1	0	0	0
9532	1	1	0	0	0
9533	0	0	0	0	0
9534	0	0	0	0	0
9535	1	1	0	0	0
9536	0	0	0	0	0
9537	0	0	0	0	0
9538	0	0	0	0	0
9539	0	0	0	0	0
9540	2	2	0	0	0
9541	0	0	0	0	0
9542	0	0	0	0	0
9543	1	1	0	0	0
9544	0	0	0	0	0
9545	0	0	0	0	0
9546	0	0	0	0	0
9547	1	1	0	0	0
9548	0	0	0	0	0
9549	1	1	0	0	0
9550	1	1	0	0	0
9551	0	0	0	0	0
9552	1	1	0	0	0
9553	0	0	0	0	0
9554	0	0	0	0	0
9555	1	1	0	0	0
9556	0	0	0	0	0
9557	1	1	0	0	0
9558	0	0	0	0	0
9559	0	0	0	0	0
9560	0	0	0	0	0
9561	1	1	0	0	0
9562	0	0	0	0	0
9563	0	0	0	0	0
9564	1	1	0	0	0
9565	1	1	0	0	0
9566	0	0	0	0	0
9567	0	0	0	0	0
9568	1	1	0	0	0
9569	1	1	0	0	0
9570	0	0	0	0	0
9571	1	1	0	0	0
9572	1	1	0	0	0
9573	0	0	0	0	0
9574	1	1	0	0	0
9575	0	0	0	0	0
9576	1	1	0	0	0
9577	2	2	0	0	0
9578	1	1	0	0	0
9579	2	2	0	0	0
9580	0	0	0	0	0
9581	0	0	0	0	0
9582	0	0	0	0	0
9583	0	0	0	0	0
9584	0	0	0	0	0
9585	0	0	0	0	0
9586	1	1	0	0	0
9587	0	0	0	0	0
9588	0	0	0	0	0
9589	0	0	0	0	0
9590	0	0	0	0	0
9591	0	0	0	0	0
9592	0	0	0	0	0
9593	0	0	0	0	0
9594	0	0	0	0	0
9595	0	0	0	0	0
9596	0	0	0	0	0
9597	1	1	0	0	0
9598	0	0	0	0	0
9599	0	0	0	0	0
9600	0	0	0	0	0
9601	0	0	0	0	0
9602	0	0	0	0	0
9603	0	0	0	0	0
9604	0	0	0	0	0
9605	0	0	0	0	0
9606	0	0	0	0	0
9607	0	0	0	0	0
9608	0	0	0	0	0
9609	0	0	0	0	0
9610	0	0	0	0	0
9611	1	1	0	0	0
9612	0	0	0	0	0
9613	0	0	0	0	0
9614	0	0	0	0	0
9615	0	0	0	0	0
9616	0	0	0	0	0
9617	0	0	0	0	0
9618	1	1	0	0	0
9619	1	1	0	0	0
9620	1	1	0	0	0
9621	0	0	0	0	0
9622	2	2	0	0	0
9623	0	0	0	0	0
9624	0	0	0	0	0
9625	0	0	0	0	0
9626	0	0	0	0	0
9627	0	0	0	0	0
9628	1	1	0	0	0
9629	0	0	0	0	0
9630	0	0	0	0	0
9631	0	0	0	0	0
9632	0	0	0	0	0
9633	0	0	0	0	0
9634	0	0	0	0	0
9635	0	0	0	0	0
9636	0	0	0	0	0
9637	0	0	0	0	0
9638	0	0	0	0	0
9639	0	0	0	0	0
9640	0	0	0	0	0
9641	0	0	0	0	0
9642	0	0	0	0	0
9643	0	0	0	0	0
9644	0	0	0	0	0
9645	0	0	0	0	0
9646	2	2	0	0	0
9647	1	1	0	0	0
9648	0	0	0	0	0
9649	0	0	0	0	0
9650	0	0	0	0	0
9651	0	0	0	0	0
9652	0	0	0	0	0
9653	1	1	0	0	0
9654	1	1	0	0	0
9655	0	0	0	0	0
9656	0	0	0	0	0
9657	1	1	0	0	0
9658	0	0	0	0	0
9659	0	0	0	0	0
9660	0	0	0	0	0
9661	1	1	0	0	0
9662	1	1	0	0	0
9663	1	1	0	0	0
9664	0	0	0	0	0
9665	0	0	0	0	0
9666	2	2	0	0	0
9667	1	1	0	0	0
9668	0	0	0	0	0
9669	0	0	0	0	0
9670	0	0	0	0	0
9671	1	1	0	0	0
9672	0	0	0	0	0
9673	1	1	0	0	0
9674	0	0	0	0	0
9675	0	0	0	0	0
9676	0	0	0	0	0
9677	0	0	0	0	0
9678	0	0	0	0	0
9679	1	1	0	0	0
9680	0	0	0	0	0
9681	0	0	0	0	0
9682	0	0	0	0	0
9683	1	1	0	0	0
9684	0	0	0	0	0
9685	1	1	0	0	0
9686	1	1	0	0	0
9687	0	0	0	0	0
9688	1	1	0	0	0
9689	0	0	0	0	0
9690	1	1	0	0	0
9691	0	0	0	0	0
9692	0	0	0	0	0
9693	0	0	0	0	0
9694	2	2	0	0	0
9695	0	0	0	0	0
9696	0	0	0	0	0
9697	0	0	0	0	0
9698	1	1	0	0	0
9699	0	0	0	0	0
9700	0	0	0	0	0
9701	1	1	0	0	0
9702	0	0	0	0	0
9703	1	1	0	0	0
9704	0	0	0	0	0
9705	1	1	0	0	0
9706	0	0	0	0	0
9707	0	0	0	0	0
9708	0	0	0	0	0
9709	0	0	0	0	0
9710	0	0	0	0	0
9711	0	0	0	0	0
9712	0	0	0	0	0
9713	0	0	0	0	0
9714	0	0	0	0	0
9715	0	0	0	0	0
9716	0	0	0	0	0
9717	0	0	0	0	0
9718	0	0	0	0	0
9719	0	0	0	0	0
9720	0	0	0	0	0
9721	0	0	0	0	0
9722	0	0	0	0	0
9723	1	1	0	0	0
9724	0	0	0	0	0
9725	0	0	0	0	0
9726	0	0	0	0	0
9727	0	0	0	0	0
9728	0	0	0	0	0
9729	0	0	0	0	0
9730	1	1	0	0	0
9731	0	0	0	0	0
9732	2	2	0	0	0
9733	0	0	0	0	0
9734	0	0	0	0	0
9735	1	1	0	0	0
9736	0	0	0	0	0
9737	0	0	0	0	0
9738	0	0	0	0	0
9739	1	1	0	0	0
9740	0	0	0	0	0
9741	1	1	0	0	0
9742	0	0	0	0	0
9743	1	1	0	0	0
9744	0	0	0	0	0
9745	0	0	0	0	0
9746	0	0	0	0	0
9747	0	0	0	0	0
9748	0	0	0	0	0
9749	0	0	0	0	0
9750	1	1	0	0	0
9751	0	0	0	0	0
9752	0	0	0	0	0
9753	0	0	0	0	0
